STT	Chữ Hán	Cách đọc	Ý nghĩa	Ví dụ	Unit	Giáo trình
22	自動車	じどうしゃ	Xe ô tô	市役所から区役所まで自動車で20分くらいです。\nTừ ủy ban thành phố đến ủy ban quận đi bằng xe ô tô mất khoảng 20 phút.	13	Nhà của Cáo N5
23	車	くるま	Xe ô tô	イヌさんのうちから学校まで車で30分くらいかかります。\nTừ nhà anh Inu đến trường học đi bằng xe ô tô mất khoảng 30 phút.	13	Nhà của Cáo N5
24	バイク	ばいく	Xe máy	うちからデパートまでバイクで10分くらいです。\nTừ nhà đến trung tâm thương mại đi bằng xe máy mất khoảng 10 phút.	13	Nhà của Cáo N5
25	飛行機	ひこうき	Máy bay	日本からベトナムまで飛行機で5時間くらいかかります。\nTừ Nhật Bản đến Việt Nam đi bằng máy bay mất khoảng 5 tiếng.	13	Nhà của Cáo N5
26	船	ふね	Tàu thủy	あそこから公園まで船で1時間くらいです。\nTừ đằng kia đến công viên đi bằng tàu thủy mất khoảng 1 tiếng.	13	Nhà của Cáo N5
27	町	まち	Thị trấn / Thành phố	この学校は町の真ん中です。\nTrường học này ở trung tâm thành phố.	13	Nhà của Cáo N5
28	乗り場	のりば	Điểm đón xe	タクシー乗り場は駅の南です。\nĐiểm đón taxi ở phía Nam nhà ga.	13	Nhà của Cáo N5
29	バス停	ばすてい	Trạm xe buýt	バス停は病院の北です。\nTrạm xe buýt ở phía Bắc bệnh viện.	13	Nhà của Cáo N5
30	駐車場	ちゅうしゃじょう	Bãi đỗ xe ô tô	駐車場はスーパーの東です。\nBãi đỗ xe ở phía Đông siêu thị.	13	Nhà của Cáo N5
31	駐輪場	ちゅうりんじょう	Bãi đỗ xe đạp	駐輪場は図書館の西です。\nBãi đỗ xe đạp ở phía Tây thư viện.	13	Nhà của Cáo N5
32	～時間	～じかん	~ Tiếng / ~ Giờ	うちから会社まで電車で1時間くらいです。\nTừ nhà đến công ty đi bằng tàu điện mất khoảng 1 tiếng.	13	Nhà của Cáo N5
33	～時間半	～じかんはん	~ Tiếng rưỡi	キツネさんのうちから大学までバスで1時間半くらいかかります。\nTừ nhà anh Kitsune đến trường đại học đi bằng xe buýt mất khoảng 1 tiếng rưỡi.	13	Nhà của Cáo N5
34	～くらい・～ぐらい	～くらい・～ぐらい	Khoảng ~	駅から公園まで歩いて10分くらいです。\nTừ nhà ga đến công viên đi bộ mất khoảng 10 phút.	13	Nhà của Cáo N5
35	どのくらい・どのぐらい	どのくらい・どのぐらい	Bao lâu / Khoảng bao nhiêu	うちから駅までどのくらいですか。\nTừ nhà đến nhà ga mất bao lâu?	13	Nhà của Cáo N5
36	かかる	かかる	Tốn / Mất (thời gian)	うちから会社まで電車でどのくらいかかりますか。\nTừ nhà đến công ty đi bằng tàu điện mất bao lâu?	13	Nhà của Cáo N5
