STT	Chữ Hán	Cách đọc	Ý nghĩa	Ví dụ	Unit	Giáo trình
32	はい	はい	Vâng	はい、私は学生です。\nVâng, tôi là học sinh.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
33	いいえ	いいえ	Không	いいえ、会社員じゃありません。\nKhông, tôi không phải là nhân viên công ty.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
34	（お）誕生日	たんじょうび	Sinh nhật (khi dùng với người khác thì thêm お vào trước)	お誕生日はいつですか。\nSinh nhật của bạn là khi nào?	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
35	ブラジル	ブラジル	Brazil	サントスさんもブラジル人です。\nAnh Santos cũng là người Brazil.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
36	１月	いちがつ	Tháng 1	誕生日は１月です。\nSinh nhật tôi là tháng 1.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
37	２月	にがつ	Tháng 2	誕生日は２月ですか。\nSinh nhật bạn là tháng 2 phải không?	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
38	３月	さんがつ	Tháng 3	誕生日は３月ですか。\nSinh nhật bạn là tháng 3 phải không?	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
39	４月	しがつ	Tháng 4	誕生日は４月じゃありません。\nSinh nhật tôi không phải tháng 4.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
40	５月	ごがつ	Tháng 5	ネコさんの誕生日は５月です。\nSinh nhật bạn Neko là tháng 5.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
41	６月	ろくがつ	Tháng 6	私の誕生日も６月です。\nSinh nhật tôi cũng là tháng 6.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
42	７月	しちがつ	Tháng 7	誕生日も７月ですか。\nSinh nhật bạn cũng vào tháng 7 à?	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
43	８月	はちがつ	Tháng 8	誕生日は８月ですか。\nSinh nhật bạn là tháng 8 phải không?	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
44	９月	くがつ	Tháng 9	誕生日は９月です。\nSinh nhật tôi là tháng 9.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
45	１０月	じゅうがつ	Tháng 10	１０月じゃありません。\nKhông phải tháng 10 đâu.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
46	１１月	じゅういちがつ	Tháng 11	誕生日は１１月です。\nSinh nhật tôi là tháng 11.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
47	１２月	じゅうにがつ	Tháng 12	キツネさんの誕生日は１２月じゃありません。\nSinh nhật anh Kitsune không phải tháng 12.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
48	１日	ついたち	Ngày 1	私の誕生日は12月1日です。\nSinh nhật của tớ là ngày 1 tháng 12.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
49	２日	ふつか	Ngày 2	私の誕生日は9月2日です。\nSinh nhật của tớ là ngày 2 tháng 9.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
50	３日	みっか	Ngày 3	私の誕生日は1月3日です。\nSinh nhật của tớ là ngày 3 tháng 1.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
51	４日	よっか	Ngày 4	私の誕生日は3月4日です。\nSinh nhật của tớ là ngày 4 tháng 3.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
52	５日	いつか	Ngày 5	私の誕生日は6月5日です。\nSinh nhật của tớ là ngày 5 tháng 6.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
53	６日	むいか	Ngày 6	私の誕生日は12月6日です。\nSinh nhật của tớ là ngày 6 tháng 12.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
54	７日	なのか	Ngày 7	私の誕生日は8月7日です。\nSinh nhật của tớ là ngày 7 tháng 8.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
55	８日	ようか	Ngày 8	私の誕生日は11月8日です。\nSinh nhật của tớ là ngày 8 tháng 11.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
56	９日	ここのか	Ngày 9	私の誕生日は1月9日です。\nSinh nhật của tớ là ngày 9 tháng 1.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
57	１０日	とおか	Ngày 10	私の誕生日は6月10日です。\nSinh nhật của tớ là ngày 10 tháng 6.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
58	１１日	じゅういちにち	Ngày 11	私の誕生日は11月11日です。\nSinh nhật của tớ là ngày 11 tháng 11.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
59	１２日	じゅうににち	Ngày 12	私の誕生日は4月12日です。\nSinh nhật của tớ là ngày 12 tháng 4.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
60	１３日	じゅうさんにち	Ngày 13	私の誕生日は11月13日です。\nSinh nhật của tớ là ngày 13 tháng 11.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
61	１４日	じゅうよっか	Ngày 14	私の誕生日は7月14日です。\nSinh nhật của tớ là ngày 14 tháng 7.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
62	１５日	じゅうごにち	Ngày 15	私の誕生日は9月15日です。\nSinh nhật của tớ là ngày 15 tháng 9.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
63	１６日	じゅうろくにち	Ngày 16	私の誕生日は12月16日です。\nSinh nhật của tớ là ngày 16 tháng 12.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
64	１７日	じゅうしちにち / じゅうななにち	Ngày 17	私の誕生日は8月17日です。\nSinh nhật của tớ là ngày 17 tháng 8.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
65	１８日	じゅうはちにち	Ngày 18	私の誕生日は1月18日です。\nSinh nhật của tớ là ngày 18 tháng 1.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
66	１９日	じゅうくにち	Ngày 19	私の誕生日は4月19日です。\nSinh nhật của tớ là ngày 19 tháng 4.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
67	２０日	はつか	Ngày 20	私の誕生日は6月20日です。\nSinh nhật của tớ là ngày 20 tháng 6.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
68	２１日	にじゅういちにち	Ngày 21	私の誕生日は1月21日です。\nSinh nhật của tớ là ngày 21 tháng 1.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
69	２２日	にじゅうににち	Ngày 22	私の誕生日は2月22日です。\nSinh nhật của tớ là ngày 22 tháng 2.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
70	２３日	にじゅうさんにち	Ngày 23	私の誕生日は5月23日です。\nSinh nhật của tớ là ngày 23 tháng 5.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
71	２４日	にじゅうよっか	Ngày 24	私の誕生日は4月24日です。\nSinh nhật của tớ là ngày 24 tháng 4.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
72	２５日	にじゅうごにち	Ngày 25	私の誕生日は10月25日です。\nSinh nhật của tớ là ngày 25 tháng 10.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
73	２６日	にじゅうろくにち	Ngày 26	私の誕生日は8月26日です。\nSinh nhật của tớ là ngày 26 tháng 8.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
74	２７日	にじゅうしちにち / にじゅうななにち	Ngày 27	私の誕生日は5月27日です。\nSinh nhật của tớ là ngày 27 tháng 5.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
75	２８日	にじゅうはちにち	Ngày 28	私の誕生日は10月28日です。\nSinh nhật của tớ là ngày 28 tháng 10.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
76	２９日	にじゅうくにち	Ngày 29	私の誕生日は12月29日です。\nSinh nhật của tớ là ngày 29 tháng 12.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
77	３０日	さんじゅうにち	Ngày 30	私の誕生日は9月30日です。\nSinh nhật của tớ là ngày 30 tháng 9.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
78	３１日	さんじゅういちにち	Ngày 31	私の誕生日は3月31日です。\nSinh nhật của tớ là ngày 31 tháng 3.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
79	１才	いっさい	1 tuổi	1才です。\n1 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
80	２才	にさい	2 tuổi	2才です。\n2 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
81	３才	さんさい	3 tuổi	3才です。\n3 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
82	４才	よんさい	4 tuổi	4才です。\n4 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
83	５才	ごさい	5 tuổi	5才です。\n5 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
84	６才	ろくさい	6 tuổi	6才です。\n6 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
85	７才	ななさい	7 tuổi	7才です。\n7 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
86	８才	はっさい	8 tuổi	8才です。\n8 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
87	９才	きゅうさい	9 tuổi	9才です。\n9 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
88	１０才	じゅっさい	10 tuổi	10才です。\n10 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
89	１１才	じゅういっさい	11 tuổi	11才です。\n11 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
90	１２才	じゅうにさい	12 tuổi	12才です。\n12 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
91	２０才	はたち / にじゅっさい	20 tuổi	私は２０才です。\nTôi 20 tuổi.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
92	何才	なんさい / いくつ	Mấy tuổi	何才ですか。\nBạn mấy tuổi?	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
93	いつ	いつ	Bao giờ	誕生日はいつですか。\nSinh nhật bạn là khi nào?	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
94	趣味	しゅみ	Sở thích	趣味は何ですか。\nSở thích của bạn là gì?	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
95	スポーツ	スポーツ	Thể thao	趣味はスポーツです。\nSở thích của tôi là thể thao.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
96	サッカー	サッカー	Bóng đá	イヌさん趣味はサッカーです。\nSở thích của anh Inu là bóng đá.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
97	テニス	テニス	Quần vợt	趣味はテニスじゃありません。\nSở thích của tôi không phải là quần vợt.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
98	水泳	すいえい	Bơi	趣味は水泳ですか。\nSở thích của bạn là bơi lội phải không?	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
99	映画	えいが	Điện ảnh	ネコさんの趣味は映画です。\nSở thích của anh Neko là phim ảnh.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
100	音楽	おんがく	Âm nhạc/Nghe nhạc	トラさんの趣味は音楽じゃありません。\nSở thích của anh Tora không phải là nghe nhạc.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
101	読書	どくしょ	Đọc sách	趣味は水泳と読書です。\nSở thích của tôi là bơi lội và đọc sách.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
102	旅行	りょこう	Du lịch	クマさんの趣味も映画と旅行です。\nSở thích của anh Kuma cũng là phim ảnh và du lịch.	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
103	料理	りょうり	Nấu ăn	趣味も料理ですか。\nSở thích của bạn cũng là nấu ăn phải không?	1	できる日本語初級 - Dekiru Nihongo Sơ Cấp
