STT	Chữ Hán	Cách đọc	Ý nghĩa	Ví dụ	Unit	Giáo trình
11	違い	ちがい	Sự khác nhau	イヌさんは国による文化の違いを調べると言っていた。\nAnh Inu nói rằng anh ấy sẽ tìm hiểu về sự khác biệt văn hóa giữa các nước.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
12	無理(な)	むり（な）	Quá sức, không thể	無理をするな！\nKhông được làm quá sức!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
13	～代	～だい	Tiền ~, phí ~	最近、電気代を節約するようになる。\nDạo gần đây tôi bắt đầu có thói quen tiết kiệm tiền điện.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
14	持つ	もつ	Mang, cầm, có	キツネさんは新しいカメラを買ったばかりです。\nAnh Kitsune vừa mới mua chiếc máy ảnh mới.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
15	節約する	せつやくする	Tiết kiệm	最近、電気代を節約するようになる。\nDạo gần đây tôi bắt đầu có thói quen tiết kiệm tiền điện.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
16	外食する	がいしょくする	Ăn ngoài, ăn tiệm	最近、お金がないので外食しなくなる。\nDạo gần đây vì không có tiền nên tôi không còn đi ăn tiệm nữa.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
17	ダイエットする	ダイエットする	Ăn kiêng, giảm cân	お菓子を食べながらダイエットするのは無理です。\nVừa ăn bánh kẹo vừa giảm cân là điều không thể nào.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
18	太る	ふとる	Béo lên, mập lên	最近、あまり運動しなくなるので、太ってきた。\nDạo gần đây tôi ít vận động nên bắt đầu béo lên.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
19	折れる	おれる	Bị gãy	この木はさっき折れたばかりです。\nCây này vừa mới bị gãy xong đấy.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
20	故障する	こしょうする	Bị hỏng (máy móc)	このパソコンは先週買ったばかりなのに、故障した。\nMáy tính này vừa mới mua tuần trước vậy mà đã bị hỏng rồi.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
21	学ぶ	まなぶ	Học, học hỏi	働きながら日本語を学ぶのは大変です。\nVừa đi làm vừa học tiếng Nhật thật là vất vả.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
22	育てる	そだてる	Nuôi, trồng, nuôi dạy	キツネさんは犬を育てるようになる。\nAnh Kitsune bắt đầu nuôi một chú chó.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
23	研究する	けんきゅうする	Nghiên cứu	イヌさんは日本の歴史を研究していると言っていた。\nAnh Inu nói rằng anh ấy đang nghiên cứu lịch sử Nhật Bản.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
24	あんまり(な)	あんまり（な）	Không mấy, quá đáng	最近、あんまり学校へ行かなくなる。\nDạo gần đây tôi không còn mấy khi đi học nữa.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
25	だいたい	だいたい	Đại khái, khoảng	辞書を見ながら、だいたいの意味を理解します。\nTôi vừa nhìn từ điển vừa hiểu đại khái ý nghĩa.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
26	温める	あたためる	Làm ấm, hâm nóng	お弁当を温めながら、お茶を準備します。\nTôi vừa hâm nóng hộp cơm vừa chuẩn bị trà.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
27	駅前	えきまえ	Trước nhà ga	駅前のビルはできたばかりです。\nTòa nhà trước ga vừa mới được xây xong.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
28	具合	ぐあい	Tình trạng (sức khỏe, máy móc)	ネコさんは体の具合が悪いと言っていた。\nAnh Neko nói là trong người không được khỏe.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
29	区役所	くやくしょ	Ủy ban quận	区役所の場所を聞きながら、地図を見ます。\nTôi vừa nhìn bản đồ vừa hỏi đường đến ủy ban quận.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
30	今夜	こんや	Tối nay	今夜は雨が降ると言っていた。\nNghe nói là tối nay trời sẽ mưa.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
31	地球	ちきゅう	Trái đất	本を読みながら地球の環境について考えます。\nTôi vừa đọc sách vừa suy nghĩ về môi trường Trái Đất.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
32	太陽	たいよう	Mặt trời	太陽を見るな！\nKhông được nhìn vào mặt trời!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
33	例え	たとえ	Ví dụ	イヌさんは分かりやすい例えを言うようになる。\nAnh Inu bắt đầu có thói quen đưa ra những ví dụ dễ hiểu.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
34	出張する	しゅっちょうする	Đi công tác	キツネさんは明日から出張すると言っていた。\nAnh Kitsune nói là từ ngày mai sẽ đi công tác.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
35	打つ	うつ	Đánh, gõ, đập	パソコンのキーボードを打ちながら電話します。\nTôi vừa gõ bàn phím máy tính vừa nghe điện thoại.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
36	回る	まわる	Xoay quanh, đi quanh	走りながら会場を回れ！\nHãy vừa chạy vừa đi quanh hội trường đi!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
37	投げる	なげる	Ném	ボールを投げるな！\nCấm ném bóng!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
38	あきらめる	あきらめる	Từ bỏ	最後まであきらめるな！\nKhông được từ bỏ cho đến phút cuối cùng!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
39	負ける	まける	Thua	試合に負けるな！\nKhông được thua trận đấu đấy!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
40	力	ちから	Sức lực, năng lực	最近, 毎日練習するようになって、力がつく。\nDạo gần đây ngày nào tôi cũng luyện tập nên sức lực/năng lực đã tăng lên.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
41	八百屋	やおや	Cửa hàng rau quả	あの八百屋はさっき開いたばかりです。\nCửa hàng rau kia vừa mới mở cửa xong.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
42	おじさん	おじさん	Chú, bác	八百屋のおじさんは今日休みだと言っていた。\nChú bán rau nói là hôm nay chú ấy nghỉ.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
43	苦労	くろう	Gian khổ, vất vả	ネコさんは仕事で苦労していると言っていた。\nAnh Neko nói là đang gặp nhiều vất vả trong công việc.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
44	親しい	したしい	Thân thiết, thân cận	日本へ来てから、親しい友達ができるようになる。\nTừ khi đến Nhật, tôi bắt đầu kết giao được những người bạn thân thiết.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
45	何度も	なんども	Nhiều lần	何度も間違えるな！\nKhông được làm sai nhiều lần thế!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
46	機会	きかい	Cơ hội	最近、日本語を話す機会がなくなる。\nDạo gần đây tôi không còn cơ hội để nói tiếng Nhật nữa.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
47	チャンス	チャンス	Cơ hội (từ mượn)	チャンスを捨てるな！\nKhông được vứt bỏ cơ hội!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
48	チーム	チーム	Đội, nhóm	私たちのチームは勝ったばかりです。\nĐội của chúng tôi vừa mới thắng xong.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
49	シュート	シュート	Sút bóng	走りながらシュートしろ！\nHãy vừa chạy vừa sút bóng đi!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
50	神輿	みこし	Kiệu khiêng (trong lễ hội)	みんなで神輿を担ぎながら歩きます。\nMọi người vừa khiêng kiệu vừa đi bộ.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
51	調子	ちょうし	Tình trạng, phong độ	ネコさんは体の調子が良いと言っていた。\nAnh Neko nói là tình trạng sức khỏe của anh ấy rất tốt.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
52	幸運	こううん	Vận may, may mắn	最近、毎日幸運なことがあるようになる。\nDạo gần đây ngày nào tôi cũng bắt đầu gặp những chuyện may mắn.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
53	とにかく	とにかく	Dù sao thì, trước hết là	とにかく走れ！\nDù sao thì cũng hãy chạy đi!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
54	ベスト	ベスト	Tốt nhất, hết sức mình	最後までベストを尽くせ！\nHãy cố gắng hết sức mình cho đến phút cuối cùng!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
55	話しかける	はなしかける	Bắt chuyện	イヌさんはネコさんに話しかけながら、お茶を飲みます。\nAnh Inu vừa uống trà vừa bắt chuyện với anh Neko.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
56	蹴る	ける	Đá	ボールを蹴るな！\nKhông được đá bóng!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
57	ゴールする	ゴールする	Về đích, ghi bàn	キツネさんは今ゴールしたばかりです。\nAnh Kitsune vừa mới về đích xong.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
58	ドリブルする	ドリブルする	Dẫn bóng, rê bóng	ドリブルしながら前を見ろ！\nVừa dẫn bóng vừa nhìn về phía trước kìa!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
59	パスする	パスする	Chuyền bóng	ネコさんにパスしろ！\nHãy chuyền bóng cho anh Neko đi!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
60	踏ん張る	ふんばる	Gồng mình, cố gắng trụ vững	ここで踏ん張れ！\nHãy gồng mình chịu đựng/cố gắng ở chỗ này đi!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
61	尽くす	つくす	Cố gắng hết sức, cống hiến	イヌさんは全力を尽くすと言っていた。\nAnh Inu nói là anh ấy sẽ cố gắng hết sức mình.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
62	よし	よし	Được rồi, tốt dữ	よし、今から行くぞ！\nĐược rồi, bây giờ chúng ta đi thôi!	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
63	お帰りなさい。	おかえりなさい。	Chào mừng đã về nhà.	キツネさんはネコさんにお帰りなさいと言っていた。\nAnh Kitsune đã nói "Chào mừng anh đã về" với anh Neko.	11	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
