STT	Chữ Hán	Cách đọc	Ý nghĩa	Ví dụ	Unit	Giáo trình
24	カットする	カットする	Cắt (tóc/giấy)	前髪を短くカットしたいんですが、どう思いますか。\nTớ muốn cắt mái ngắn đi một chút, cậu thấy sao?	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
25	紹介する	しょうかいする	Giới thiệu	いい医者を紹介してほしいんですが、知っていますか。\nTớ muốn nhờ cậu giới thiệu bác sĩ nào giỏi, cậu biết ai không?	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
26	修理する	しゅうりする	Sửa chữa	自転車を修理したいなら、あの店に行くといいですよ。\nNếu muốn sửa xe đạp thì đến cửa hàng kia kìa.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
27	知らせる	しらせる	Thông báo	明日の予定をキツネさんに知らせなければなりません。\nPhải thông báo lịch trình ngày mai cho anh Cáo biết.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
28	止まる	とまる	Dừng lại/Bị ngắt	信号が赤なら、止まらなければなりません。\nNếu đèn đỏ thì phải dừng lại.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
29	水が止まる。	みずがとまる。	Nước bị ngắt.	工事があるから、3時までに水が止まるんですよ。\nVì có công trình nên trước 3 giờ nước sẽ bị ngắt đấy.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
30	出る	でる	Rời đi/Xuất hiện	10時までに家を出なければなりません。\nPhải rời khỏi nhà trước 10 giờ.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
31	バスが出る。	バスがでる。	Xe buýt khởi hành.	次のバスは10分後に出るんですよ。\nChuyến xe buýt tiếp theo 10 phút nữa là chạy rồi đấy.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
32	着く	つく	Đến nơi	空港に着いたら、ネコさんに電話すればいいですよ。\nKhi nào đến sân bay thì cậu cứ gọi cho anh Mèo là được.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
33	利用する	りようする	Sử dụng/Tận dụng	図書館を利用したいんですが、カードが必要ですか。\nTớ muốn sử dụng thư viện, có cần thẻ không nhỉ?	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
34	必要（な）	ひつよう（な）	Cần thiết	ビザを作るなら、写真が必要ですよ。\nNếu làm visa thì cần ảnh đấy nhé.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
35	大使館	たいしかん	Đại sứ quán	大使館へ行くなら、地下鉄で行くといいですよ。\nNếu đi đến đại sứ quán thì đi tàu điện ngầm là tốt nhất.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
36	メートル	メートル	Mét	あと100メートルぐらい歩けば、駅に着きますよ。\nChỉ cần đi bộ thêm khoảng 100 mét nữa là đến ga thôi.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
37	次	つぎ	Tiếp theo	次の角を右に曲がればいいですよ。\nCậu cứ rẽ phải ở góc tiếp theo là được.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
38	坂	さか	Con dốc	この坂を上るんじゃなくて、下りてください。\nĐừng đi lên dốc này, hãy đi xuống đi.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
39	～階建て	～かいだて	Tòa nhà ~ tầng	ネコさんの家は2階建てなんですが、とても大きいですよ。\nNhà anh Mèo là nhà 2 tầng, rộng lắm đấy.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
40	～番線	～ばんせん	Tuyến số ~	3番線じゃなくて、4番線の電車に乗ってください。\nĐừng lên tàu ở tuyến số 3, hãy lên ở tuyến số 4.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
41	～行き	～ゆき	Đi hướng ~	新宿行きに乗るなら、この電車でいいですよ。\nNếu muốn đi hướng Shinjuku thì đi tàu này là đúng rồi.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
42	上る	のぼる	Leo lên	階段を上るんじゃなくて、エレベーターを使いましょう。\nĐừng leo cầu thang bộ, dùng thang máy đi.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
43	下りる	おりる	Đi xuống	エレベーターが壊れているなら、階段を下りればいいですよ。\nNếu thang máy hỏng thì đi xuống bằng cầu thang bộ là được.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
44	駐車する	ちゅうしゃする	Đỗ xe	ここに駐車したいんですが、いくらですか。\nTớ muốn đỗ xe ở đây, giá bao nhiêu nhỉ?	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
45	味	あじ	Vị	この料理は味が薄いんですが、醤油を入れればいいですか。\nMón này vị nhạt quá, cho thêm nước tương vào là được phải không?	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
46	消化	たこ	Con bạch tuộc	たこを食べるなら、あのお店がおいしいですよ。\nNếu muốn ăn bạch tuộc thì cửa hàng kia ngon lắm.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
47	たこ焼き	たこやき	Bánh bạch tuộc	たこ焼きを食べるんじゃなくて、自分で作りたいんです。\nTớ không muốn ăn sẵn mà muốn tự tay làm bánh bạch tuộc cơ.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
48	匂い	におい	Mùi (thơm)	いい匂いがするんですが、何の料理ですか。\nMùi gì thơm thế nhỉ, món gì vậy cậu?	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
49	臭い	くさい	Hôi/Thối	この靴はちょっと臭いんですが、洗えばいいですか。\nĐôi giày này hơi hôi, giặt đi là được đúng không?	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
50	通る	とおる	Đi qua/Băng qua	公園を通るんじゃなくて、道を真っ直ぐ行ってください。\nĐừng đi xuyên qua công viên, hãy đi thẳng con đường này này.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
51	似る	にる	Giống	キツネさんはお父さんに似ているんですよ。\nAnh Cáo giống bố anh ấy lắm đấy.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
52	丸い	まるい	Tròn	丸い皿じゃなくて、四角い皿を出してください。\nĐừng lấy đĩa tròn, lấy cho tớ cái đĩa vuông ấy.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
53	小さな	ちいさな	Nhỏ	小さな家なんですが、とても綺麗ですよ。\nTuy là một ngôi nhà nhỏ nhưng rất đẹp.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
54	中学校	ちゅうがっこう	Trường cấp 2	中学校へ行くなら、自転車で行くといいですよ。\nNếu đi đến trường cấp 2 thì đi xe đạp là tiện nhất.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
55	トンネル	トンネル	Đường hầm	このトンネルを通れば、すぐ着きますよ。\nNếu đi qua đường hầm này là đến nơi ngay thôi.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
56	ガードレール	ガードレール	Lan can bảo vệ	ガードレールが壊れているんですが、危なくないですか。\nCái lan can bảo vệ bị hỏng rồi, liệu có nguy hiểm không nhỉ?	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
57	踏切	ふみきり	Nơi tàu hỏa chạy qua	踏切が閉まっているなら、待たなければなりません。\nNếu rào chắn đường tàu đang đóng thì phải đợi thôi.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
58	街路樹	がいろじゅ	Cây ven đường	街路樹を切りたいんですが、どこに連絡したらいいですか。\nTớ muốn chặt cây bên đường, nên liên lạc với bên nào nhỉ?	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
59	横断歩道	おうだんほどう	Vạch kẻ qua đường	横断歩道を渡るんじゃなくて、歩道橋を渡りましょう。\nĐừng đi trên vạch kẻ đường, mình đi trên cầu vượt đi.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
60	車道	しゃどう	Lòng đường (cho xe)	車道じゃなくて、歩道を歩いてください。\nĐừng đi dưới lòng đường, hãy đi trên vỉa hè ấy.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
61	歩道	ほどう	Vỉa hè	歩道が狭いんですが、気をつけて歩いてください。\nVỉa hè hơi hẹp nên cậu đi cẩn thận nhé.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
62	田螺	たにし	Con ốc sống ở ao	田螺を食べるなら、よく洗ったほうがいいですよ。\nNếu ăn ốc ao thì nên rửa thật kỹ vào nhé.	4	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
