STT	Chữ Hán	Cách đọc	Ý nghĩa	Ví dụ	Unit	Giáo trình
11	氷	こおり	Đá	飲み物に氷を入れないで飲みます。\nTôi uống đồ uống mà không cho đá vào.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
12	ドレッシング	ドレッシング	Nước sốt salad	野菜を食べるのに、このドレッシングを使います。\nTôi dùng loại nước sốt này để ăn rau.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
13	～金	～きん	Tiền ~ (Phí)	入会金は1万円もするらしいですよ。\nNghe nói phí gia nhập tận 1 man lận đó.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
14	酔う	よう	Say (xe/rượu)	お酒を飲みすぎないようにしています。酔うからです。\nTôi đang cố không uống quá nhiều rượu. Vì sẽ bị say.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
15	取れる	とれる	Được giải tỏa/Lấy đi	マッサージをしたら、疲れが取れたらしいです。\nNghe nói sau khi massage xong thì mệt mỏi đã tan biến.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
16	入会する	にゅうかいする	Nhập hội/Tham gia	イヌさんは新しいジムに入会することにしました。\nAnh Inu đã quyết định tham gia vào phòng gym mới.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
17	さす	さす	Nhỏ/Tra (thuốc nhỏ mắt)	目が痛い時は、薬をさしたらどう？\nKhi đau mắt thì nhỏ thuốc thử xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
18	ガンガン	ガンガン	Đau như búa bổ/Đau nhức liên tục	頭がガンガンするから、今日は早く寝ることにします。\nĐầu đau như búa bổ nên hôm nay tôi quyết định đi ngủ sớm.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
19	パンパン	パンパン	Căng cứng (bắp chân)	10キロも歩いたから、足がパンパンです。\nVì đi bộ tận 10 cây số nên chân tôi căng cứng cả rồi.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
20	フラフラ	フラフラ	Lảo đảo/Chóng mặt	熱があってフラフラするから、病院へ行ったらどう？\nBị sốt nên lảo đảo quá, anh đi bệnh viện xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
21	ムカムカ	ムカムカ	Buồn nôn/Nôn nao	胃がムカムカする時は、何も食べないで休みます。\nKhi dạ dày nôn nao khó chịu thì tôi sẽ nghỉ ngơi mà không ăn gì cả.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
22	肩	かた	Vai	ネコさんは、毎日肩のマッサージをすることにしています。\nAnh Neko quyết định mỗi ngày đều massage vai.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
23	首	くび	Cổ	首が痛い時は、この枕を使ってみたらどう？\nKhi đau cổ thì anh dùng thử cái gối này xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
24	カロリー	カロリー	Calo	カロリーが高いものを食べないようにしています。\nTôi đang cố gắng không ăn những đồ có lượng calo cao.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
25	ジューサー	ジューサー	Máy ép trái cây	ジュースを作るのに、ジューサーを買いました。\nTôi đã mua máy ép để làm nước trái cây.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
26	脂肪	しぼう	Mỡ	脂肪が多い肉を食べないようにしています。\nTôi đang cố không ăn thịt có nhiều mỡ.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
27	体脂肪計	たいしぼうけい	Máy đo lượng mỡ	毎日体脂肪計で測ることにしました。\nTôi đã quyết định mỗi ngày đều đo bằng máy đo lượng mỡ.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
28	体脂肪率	たいしぼうりつ	Tỉ lệ mỡ cơ thể	体脂肪率が2パーセントしか下がらなかった。\nTỉ lệ mỡ cơ thể chỉ giảm được có 2%.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
29	ネックストレッチ	ネックストレッチ	Bài tập giãn cơ cổ	首が疲れた時は、ネックストレッチをしたらどう？\nKhi mỏi cổ thì thực hiện bài tập giãn cơ cổ xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
30	マッサージ器	マッサージき	Máy massage	肩をマッサージするのに、これを使います。\nTôi dùng cái này để massage vai.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
31	万歩計	まんぽけい	Máy đếm bước chân	毎日1万歩も歩くから、万歩計を買いました。\nVì mỗi ngày đi tận 1 vạn bước nên tôi đã mua máy đếm bước chân.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
32	ハサミ	ハサミ	Cái kéo	湿布を切るのに、ハサミを貸してください。\nCho tôi mượn cái kéo để cắt miếng dán giảm đau với.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
33	ストレス	ストレス	Căng thẳng/Stress	ストレスがたまらないように、好きな音楽を聴きます。\nTôi nghe nhạc mình thích để không bị tích tụ căng thẳng.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
34	虫歯	むしば	Sâu răng	虫歯にならないように、甘いものを食べないことにしました。\nĐể không bị sâu răng, tôi đã quyết định không ăn đồ ngọt.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
35	ビタミン	ビタミン	Vitamin	ビタミンを取るのに、この果物はいいらしいですよ。\nNghe nói loại quả này tốt cho việc bổ sung vitamin đấy.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
36	方法	ほうほう	Phương pháp/Cách thức	健康になる方法は、たくさん歩くことらしいです。\nNghe nói cách để trở nên khỏe mạnh là đi bộ thật nhiều.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
37	健康	けんこう	Sức khỏe	健康のために、タバコを吸わないようにしています。\nVì sức khỏe nên tôi đang cố gắng không hút thuốc.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
38	栄養	えいよう	Dinh dưỡng	栄養があるものを食べるようにしています。\nTôi đang cố gắng ăn những đồ có dinh dưỡng.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
39	体温	たいおん	Nhiệt độ cơ thể	体温を測るのに、これを使ってください。\nAnh hãy dùng cái này để đo nhiệt độ cơ thể nhé.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
40	ショウガ	ショウガ	Gừng	体を温めるのに、ショウガを入れた紅茶を飲みます。\nTôi uống hồng trà cho thêm gừng để làm ấm cơ thể.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
41	バランス	バランス	Cân bằng	バランスがいい食事をすることにしました。\nTôi đã quyết định ăn uống cân bằng.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
42	～不足	～ぶそく	Thiếu ~	最近、運動不足らしいですよ。\nNghe nói dạo này anh ấy đang bị thiếu vận động đấy.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
43	取る	とる	Lấy/Bổ sung	野菜を食べて、ビタミンを取るようにしています。\nTôi đang cố gắng ăn rau để bổ sung vitamin.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
44	測る	はかる	Đo	毎日、体温を測ることにしています。\nTôi quyết định mỗi ngày đều đo nhiệt độ cơ thể.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
45	いる	いる	Cần	健康になるのに、薬はいらないらしいです。\nNghe nói để trở nên khỏe mạnh thì không cần thuốc đâu.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
46	計算する	けいさんする	Tính toán	カロリーを計算して食べるようにしています。\nTôi đang cố gắng tính toán calo rồi mới ăn.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
47	マッサージする	マッサージする	Massage	足が疲れた時は、マッサージしたらどう？\nKhi mỏi chân thì massage thử xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
48	たまる	たまる	Tích tụ	ストレスがたまらないように、週末は遊びます。\nTôi đi chơi vào cuối tuần để không bị tích tụ căng thẳng.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
49	やせる	やせる	Gầy đi	運動しても、1キロしかやせなかった。\nDù đã vận động nhưng cũng chỉ gầy đi được có 1 cân.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
50	こる	こる	Mỏi/Cứng cơ	肩がこった時は、少し休んだらどう？\nKhi bị mỏi vai thì anh nghỉ ngơi một chút xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
51	動かす	うごかす	Vận động/Cử động	体を動かすのに、ジョギングはいいらしいです。\nNghe nói chạy bộ rất tốt cho việc vận động cơ thể.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
52	眠る	ねむる	Ngủ	夜、電気を消さないで眠ってしまいました。\nBuổi tối tôi đã ngủ quên mà không tắt điện.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
53	冷える	ひえる	Lạnh đi	体が冷えないように、温かいものを飲みます。\nTôi uống đồ ấm để cơ thể không bị lạnh.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
54	戦う	たたかう	Chiến đấu	病気と戦うのに、栄養が必要です。\nDinh dưỡng là cần thiết để chiến đấu với bệnh tật.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
55	このごろ	このごろ	Dạo này	このごろ、キツネさんは忙しいらしいです。\nNghe nói dạo này anh Kitsune bận lắm.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
56	この間	このあいだ	Hôm nọ	この間、イヌさんに3回も会いました。\nHôm nọ tôi đã gặp anh Inu tận 3 lần.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
57	最近	さいきん	Gần đây	最近は、エレベーターを使わないで階段を使います。\nGần đây tôi dùng cầu thang bộ chứ không dùng thang máy.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
58	ふーん	ふーん	Thế à/Vậy sao	「毎日ジムに行くことにしたんだ」「ふーん、すごいね」\n"Tôi quyết định mỗi ngày đều đi gym đấy." "Thế à, siêu thật đấy."	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
59	インスタント	インスタント	Ăn liền	インスタント食品を食べないようにしています。\nTôi đang cố gắng không ăn thực phẩm ăn liền.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
60	食品	しょくひん	Thực phẩm	体にいい食品を食べることにしました。\nTôi đã quyết định ăn những thực phẩm tốt cho cơ thể.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
61	グレープフルーツ	グレープフルーツ	Bưởi chùm	グレープフルーツは、体によいらしいですよ。\nNghe nói bưởi chùm tốt cho cơ thể đấy.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
62	二日酔い	ふつかよい	Say rượu (hôm sau)	二日酔いの時は、お風呂に入らないで寝たほうがいいですよ。\nKhi bị say rượu từ hôm trước thì nên ngủ chứ đừng tắm nhé.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
63	ドキドキ	ドキドキ	Hồi hộp/Thình thịch	テストの結果を見る時、ドキドキするらしいです。\nNghe nói lúc xem kết quả bài kiểm tra thì tim sẽ đập thình thịch.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
64	ヒリヒリ	ヒリヒリ	Rát	肌がヒリヒリする時は、冷やしたらどう？\nKhi da bị rát thì anh làm lạnh nó xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
65	ズキズキ	ズキズキ	Đau nhói	歯がズキズキするから、歯医者へ行くことにしました。\nVì răng đau nhói nên tôi đã quyết định đi nha sĩ.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
66	イライラ	イライラ	Bực bội/Sốt ruột	お腹が空くと、イライラするらしいですよ。\nNghe nói là hễ đói là sẽ thấy bực bội đấy.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
67	ペコペコ（な）	ペコペコ（な）	Đói meo	お腹がペコペコだから、ご飯を3杯も食べました。\nVì bụng đói meo nên tôi đã ăn tận 3 bát cơm.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
68	カラカラ（な）	カラカラ（な）	Khô khốc (họng)	喉がカラカラだから、水を飲まないで待つのは無理です。\nVì họng khô khốc nên bảo chờ mà không uống nước là không thể nào.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
69	蜚蠊	ゴキブリ	Con gián	部屋にゴキブリが1匹しかいなかったけど、怖かったです。\nTrong phòng chỉ có đúng 1 con gián thôi mà tôi đã thấy sợ rồi.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
70	ミキサー	ミキサー	Máy xay sinh tố	スープを作るのに、ミキサーを使います。\nTôi dùng máy xay để nấu súp.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
71	ニンニク	ニンニク	Tỏi	元気になるのに、ニンニクを食べたらどう？\nĐể khỏe lại thì anh ăn tỏi xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
72	電動自転車	でんどうじてんしゃ	Xe đạp điện	電動自転車は、山道を登るのに便利らしいです。\nNghe nói xe đạp điện rất tiện cho việc leo đường núi.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
73	夜更け	よふけ	Đêm khuya	夜更けまで仕事をしないで、早く寝たほうがいいですよ。\nAnh đừng làm việc đến tận đêm khuya mà nên đi ngủ sớm đi.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
74	負傷	ふしょう	Bị thương	イヌさんは足を負傷したらしいです。\nNghe nói anh Inu đã bị thương ở chân.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
75	手引き	てびき	Sách hướng dẫn	この手引きは、日本語を勉強するのに役に立ちます。\nCuốn hướng dẫn này có ích cho việc học tiếng Nhật.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
76	足首	あしくび	Cổ chân	足首が痛いなら、今日は走らないことにしましょう。\nNếu đau cổ chân thì hôm nay chúng ta quyết định không chạy bộ nhé.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
77	基地	きち	Căn cứ	子どもの時、秘密の基地を作ることにしました。\nHồi nhỏ tôi đã quyết định làm một căn cứ bí mật.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
78	治癒	ちゆ	Chữa khỏi	治癒に良いものは果物や牛乳などらしいです。\nNhững thứ tốt cho việc hồi phục sau bệnh là hoa quả hoặc sữa bò.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
79	農地	のうち	Đất nông nghiệp	広い農地があるらしいですよ。\nNghe nói là có vùng đất nông nghiệp rộng lớn lắm đấy.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
80	ニコニコ	ニコニコ	Tươi cười	ネコさんは、いつもニコニコしながら仕事をすることにしています。\nAnh Neko quyết định lúc nào cũng vừa làm việc vừa mỉm cười tươi tắn.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
81	ニヤニヤ	ニヤニヤ	Cười tủm tỉm	キツネさんがニヤニヤしているのは、何かいいことがあったらしいです。\nAnh Kitsune cứ cười tủm tỉm, nghe nói là có chuyện gì tốt lành lắm.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
82	めっちゃ	めっちゃ	Rất/Cực kỳ	この料理、めっちゃおいしいらしいですよ。\nNghe nói món này cực kỳ ngon luôn đó.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
83	めっちゃくちゃ	めっちゃくちゃ	Kinh khủng/Lộn xộn	部屋がめっちゃくちゃだから、片付けたらどう？\nPhòng ốc lộn xộn kinh khủng, anh dọn dẹp đi xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
84	キラキラ	キラキラ	Lấp lánh	星がキラキラしているから、外を見たらどう？\nSao đang sáng lấp lánh kìa, anh nhìn ra ngoài thử xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
85	イラスト	イラスト	Hình minh họa	ネコさんはイラストを描くのに、パソコンを使います。\nAnh Neko dùng máy tính để vẽ minh họa.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
86	免許証	めんきょしょう	Giấy phép lái xe	免許を取るために、毎日運転を練習することにしています。\nĐể lấy giấy phép lái xe, tôi đang luyện tập lái xe mỗi ngày.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
87	億	おく	Trăm triệu	あの家は1億円もするらしいですよ。\nNghe nói ngôi nhà kia giá tận 1 trăm triệu yên đấy.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
88	糖質	とうしつ	Chất đường bột	糖質を取りすぎないようにしています。\nTôi đang cố gắng không hấp thụ quá nhiều chất đường bột.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
89	たんぱく(質)	たんぱくしつ	Chất đạm	たんぱく質を取るのに、卵はいいらしいですよ。\nNghe nói trứng tốt cho việc bổ sung chất đạm đấy.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
90	脂質	ししつ	Chất béo	脂質が多いものは食べないことにしました。\nTôi đã quyết định không ăn những đồ có nhiều chất béo.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
91	ミネラル	ミネラル	Khoáng chất	ミネラルを取るのに、この水はいいらしいです。\nNghe nói loại nước này tốt cho việc bổ sung khoáng chất.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
92	処方箋	しょほうせん	Đơn thuốc	処方箋をもらわないで、薬を買うことはできません。\nKhông thể mua thuốc mà không có đơn thuốc được.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
93	友人	ゆうじん	Bạn bè	友人に会うのに、新しい服を着ることにしました。\nTôi đã quyết định mặc quần áo mới để đi gặp bạn.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
94	汗	あせ	Mồ hôi	汗をかいた時は、シャワーを浴びたらどう？\nKhi ra mồ hôi thì anh đi tắm xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
95	梅干	うめぼし	Mơ muối	梅干を食べると、疲れが取れるらしいですよ。\nNghe nói là ăn mơ muối thì sẽ tan biến mệt mỏi đấy.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
96	ブラックコーヒー	ブラックコーヒー	Cà phê đen	砂糖を入れないでブラックコーヒーを飲みます。\nTôi uống cà phê đen mà không cho đường.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
97	ミルクコーヒー	ミルクコーヒー	Cà phê sữa	ミルクをたっぷり入れてミルクコーヒーを飲むことにしました。\nTôi đã quyết định sẽ uống cà phê sữa với thật nhiều sữa.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
98	嘗める	なめる	Liếm/Ngậm	喉が痛い時は、飴をなめたらどう？\nKhi đau họng thì anh ngậm kẹo xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
99	丸める	まるめる	Cuộn tròn/Vo tròn	紙を丸めないで、きれいに使ってください。\nAnh hãy dùng giấy cẩn thận chứ đừng vo tròn nó lại nhé.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
100	解消する	かいしょうする	Giải tỏa	ストレスを解消するのに、スポーツはいいらしいです。\nNghe nói thể thao rất tốt cho việc giải tỏa căng thẳng.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
101	冷凍する	れいとうする	Đông lạnh	食べ物を捨てないで、冷凍することにしました。\nTôi quyết định đông lạnh đồ ăn chứ không vứt đi.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
102	含む	ふくむ	Bao gồm/Chứa	この飲み物はビタミンをたくさん含んでいるらしいですよ。\nNghe nói loại đồ uống này chứa rất nhiều vitamin đấy.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
103	振る	ふる	Lắc/Vẩy	ドレッシングをよく振ってから使うようにしています。\nTôi đang cố gắng lắc đều nước sốt rồi mới sử dụng.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
104	残す	のこす	Để lại/Bỏ thừa	ご飯を残さないで、全部食べるようにしています。\nTôi đang cố gắng ăn hết sạch cơm chứ không bỏ thừa.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
105	流行する	りゅうこうする	Thịnh hành/Phát tán	風邪が流行している時は、マスクをするようにしています。\nKhi cảm cúm đang hoành hành thì tôi đang cố gắng đeo khẩu trang.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
106	残る	のこる	Còn lại	料理が少ししか残らなかった。\nĐồ ăn chỉ còn lại có một chút thôi.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
107	気を付ける	きをつける	Chú ý/Cẩn thận	風邪をひかないように、気を付けることにします。\nTôi quyết định sẽ cẩn thận để không bị cảm cúm.	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
108	温める	あたためる	Làm ấm	体を温めるのに、お風呂に入ったらどう？\nLàm ấm cơ thể bằng cách tắm bồn xem sao?	12	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
