STT	Chữ Hán	Cách đọc	Ý nghĩa	Ví dụ	Unit	Giáo trình
12	ファンタジー	ファンタジー	(Truyện) kì ảo	その筆者は、最後のファンタジーの本を書いていた間に、病気になって亡くなってしまいました。\nCố tác giả đó đã qua đời vì bệnh trong khi đang viết cuốn sách kì ảo cuối cùng.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
13	人形	にんぎょう	Con búp bê	ネコさんは人形で遊んでいる間に寝てしまいました。\nAnh Neko đã ngủ quên trong lúc đang chơi búp bê.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
14	ラケット	ラケット	Cái vợt	先生が新しいラケットをお使いになります。\nThầy giáo sử dụng cái vợt mới.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
15	出身	しゅっしん	Xuất thân, quê quán	キツネさんはどちらのご出身ですか。\nAnh Kitsune quê ở đâu thế ạ?	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
16	ごろ	ごろ	Khoảng (thời gian)	明日の三時ごろにこちらへ参ります。\nTôi sẽ đến đây vào khoảng 3 giờ chiều mai.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
17	いらっしゃる	いらっしゃる	Có mặt / Đến / Đi (Tôn kính ngữ của いる・行く・来る; Thể từ điển)	先生は研究室にいらっしゃいます。\nThầy giáo đang có mặt ở phòng nghiên cứu.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
18	いらっしゃいます	いらっしゃいます	Có mặt / Đến / Đi (Tôn kính ngữ của いる・行く・来る; Thể lịch sự)	社長は明日ベトナムへいらっしゃいます。\nNgày mai Giám đốc sẽ đi Việt Nam.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
19	仰る	おっしゃる	Nói (Tôn kính ngữ của 言う; Thể từ điển)	先生が仰ることはいつも正しいです。\nNhững điều thầy nói lúc nào cũng đúng.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
20	仰います	おっしゃいます	Nói (Tôn kính ngữ của 言う; Thể lịch sự)	キツネさんは何とおっしゃいましたか。\nAnh Kitsune đã nói gì thế ạ?	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
21	ご覧になる	ごらんになる	Xem / Đọc (Tôn kính ngữ của 見る)	この資料をご覧になりましたか。\nNgài đã xem tài liệu này chưa ạ?	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
22	なさる	なさる	Làm (Tôn kính ngữ của する; Thể từ điển)	休みの日は何をなさるんですか。\nNgày nghỉ ngài thường làm gì ạ?	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
23	なさいます	なさいます	Làm (Tôn kính ngữ của する; Thể lịch sự)	テニスをなさいますか。\nNgài có chơi tennis không ạ?	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
24	召し上がる	めしあがる	Ăn / Uống (Tôn kính ngữ của 食べる・飲む)	どうぞ、温かい間に召し上がってください。\nMời ngài dùng bữa khi món ăn còn đang nóng ạ.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
25	くださる	くださる	Cho / Tặng (Tôn kính ngữ của くれる)	教授が私に本をくださいました。\nGiáo viên đã tặng tôi một cuốn sách.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
26	ご存じ	ごぞんじ	Biết (Tôn kính ngữ của 知る; Cái này là danh từ)	そのニュースをご存じですか。\nNgài có biết tin tức đó không?	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
27	出席する	しゅっせきする	Tham gia, có mặt	パーティーにご出席になりますか。\nNgài sẽ tham dự bữa tiệc chứ ạ?	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
28	欠席する	けっせきする	Vắng mặt	欠席している間にテストがありました。\nĐã có một bài kiểm tra lúc tôi vắng mặt.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
29	退院する	たいいんする	Xuất viện	イヌさんは来週退院なさいます。\nAnh Inu tuần sau sẽ xuất viện.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
30	参る	まいる	Đến / Đi (Khiêm nhường ngữ của いる・行く・来る)	ただいま参りますので、少々お待ちください。\nTôi đến ngay đây, xin vui lòng đợi một chút.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
31	おる	おる	Có / Ở (Khiêm nhường ngữ của いる)	私は今ロビーにおります。\nTôi hiện đang ở sảnh ạ.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
32	いただく	いただく	Nhận / Ăn / Uống (Khiêm nhường ngữ của もらう・食べる・飲む)	美味しいお菓子をいただきました。\nTôi đã nhận được bánh kẹo rất ngon.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
33	申す	もうす	Nói / Tên là (Khiêm nhường ngữ của 言う)	私はネコと申します。\nTôi tên là Neko.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
34	いたす	いたす	Làm (Khiêm nhường ngữ của する)	私がご案内いたします。\nĐể tôi hướng dẫn cho ạ.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
35	拝見する	はいけんする	Xem / Đọc (Khiêm nhường ngữ của 読む・見る)	お手紙を拝見いたしました。\nTôi đã xem thư của ngài rồi ạ.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
36	存じる	ぞんじる	Biết (Khiêm nhường ngữ của 知る; Nói về sự việc, sự vật)	そのことは存じております。\nViệc đó thì tôi có biết ạ.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
37	このくらい	このくらい	Khoảng chừng này	このくらいに細かく切ってください。\nHãy thái nhỏ khoảng chừng này nhé.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
38	皮	かわ	Vỏ	りんごの皮を薄く剥きました。\nTôi đã gọt vỏ táo thật mỏng.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
39	キャベツ	キャベツ	Bắp cải	キャベツをきれいに洗ってください。\nHãy rửa bắp cải thật sạch nhé.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
40	ジャガイモ	ジャガイモ	Khoai tây	ジャガイモを半分に切りました。\nTôi đã cắt khoai tây ra làm đôi.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
41	大根	だいこん	Củ cải	大根を柔らかく煮ました。\nTôi đã ninh củ cải thật mềm.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
42	タマネギ	タマネギ	Hành tây	タマネギを細かく切ります。\nTôi sẽ thái hành tây thật nhỏ.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
43	ニンジン	ニンジン	Cà rốt	ニンジンを細長く切ってください。\nHãy thái cà rốt thành sợi dài và nhỏ nhé.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
44	ネギ	ネギ	Hành lá	ネギを小さく切って料理に入れます。\nThái nhỏ hành lá rồi cho vào món ăn.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
45	半分	はんぶん	Một nửa	リンゴを半分にしました。\nTôi đã cắt quả táo làm đôi.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
46	カップ	カップ	Cái tách / Cúp	コーヒーをカップに入れました。\nTôi đã rót cà phê vào tách.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
47	クリーム	クリーム	Kem	クリームを甘くしました。\nTôi đã làm cho lớp kem ngọt hơn.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
48	ゼリー	ゼリー	Thạch	ゼリーを冷たいうちに食べましょう。\nHãy ăn thạch khi còn đang lạnh nhé.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
49	ソース	ソース	Nước sốt	ソースを少し辛くしました。\nTôi đã làm nước sốt cay hơn một chút.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
50	パスタ	パスタ	Mỳ Ý	パスタを上手に作りました。\nTôi đã nấu mỳ Ý rất khéo.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
51	味	あじ	Hương vị	塩を入れて、味を強くしました。\nTôi cho thêm muối để vị đậm đà hơn.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
52	蜂蜜	はちみつ	Mật ong	蜂蜜を少し入れて、紅茶を甘くします。\nCho một chút mật ong vào để làm trà ngọt hơn.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
53	バター	バター	Bơ	パンにバターを厚く塗ります。\nPhết một lớp bơ thật dày lên bánh mì.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
54	みそ汁	みそしる	Súp Miso	イヌさんは毎日みそ汁を召し上がります。\nAnh Inu dùng súp Miso mỗi ngày.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
55	火	ひ	Lửa	火を早くつけてください。\nHãy mau bật lửa lên nào.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
56	強火	つよび	Lửa lớn	できあがりの前に、強火にしましょう。\nTrước khi hoàn thành thì hãy bật lửa lớn lên nào.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
57	弱火	よわび	Lửa nhỏ	肉を焼くときは、火を弱火にします。\nKhi nướng thịt, hãy chỉnh lửa nhỏ lại.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
58	ルー	ルー	Viên súp (cà ri)	野菜を炒めた後で、ルーを入れます。\nSau khi xào rau xong thì cho viên súp vào.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
59	グラム	グラム	Gram	砂糖を１００グラム量ります。\nCân 100 gram đường.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
60	できあがり	できあがり	Xong/Hoàn thành	最後に塩を振れば、できあがりです。\nCuối cùng rắc thêm muối là hoàn thành.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
61	剥く	むく	Gọt/Bóc vỏ	ネコさんはリンゴを薄く剥きました。\nAnh Neko đã gọt quả táo rất mỏng.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
62	焼く	やく	Nướng/Rán	キツネさんは魚をおいしそうに焼きました。\nAnh Kitsune đã nướng cá rất ngon mắt.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
63	沸かす	わかす	Đun sôi	お茶を入れるために、お湯を沸かします。\nĐun sôi nước để pha trà.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
64	冷やす	ひやす	Làm lạnh	ビールを冷蔵庫で冷やしておきます。\nĐể sẵn bia vào tủ lạnh cho mát.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
65	煮る	にる	Kho/Ninh	野菜が柔らかくなるまで煮ます。\nNinh cho đến khi rau mềm ra.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
66	ゆでる	ゆでる	Luộc	卵を１０分ぐらいゆでます。\nLuộc trứng trong khoảng 10 phút.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
67	変わる	かわる	Thay đổi	信号が赤い間に、誰かが道を渡ってしまった。\nGiữa lúc đèn tín hiệu đang đỏ thì một ai đó đã băng qua đường.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
68	沸騰する	ふっとうする	Sôi sùng sục	お湯が沸騰したら、麺を入れてください。\nKhi nước sôi sùng sục thì hãy cho mì vào.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
69	炒める	いためる	Xào	フライパンで野菜を速く炒めます。\nXào nhanh rau trên chảo.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
70	厚い	あつい	Dày	肉を厚く切ると、食べにくいです。\nNếu thái thịt dày quá sẽ khó ăn.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
71	薄い	うすい	Mỏng/Nhạt	味を薄くするために、水を入れます。\nCho thêm nước để vị nhạt bớt.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
72	濃い	こい	Đậm/Đặc	コーヒーを濃くしました。\nTôi đã pha cà phê đậm hơn.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
73	細かい	こまかい	Nhỏ/Vụn	玉ねぎを細かく切ってください。\nHãy thái hành tây thật nhỏ.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
74	細い	ほそい	Gầy/Mảnh/Thon	キツネさんは指を細く見せたいです。\nAnh Kitsune muốn làm cho ngón tay trông thon hơn.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
75	弱い	よわい	Yếu	火を弱くしてください。\nHãy chỉnh cho lửa yếu đi một chút.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
76	強い	つよい	Mạnh	火を強くしすぎないでください。\nĐừng để lửa mạnh quá nhé.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
77	まず	まず	Đầu tiên	まず、野菜をきれいに洗います。\nĐầu tiên, hãy rửa sạch rau củ.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
78	次に	つぎに	Tiếp theo	次に、お荷物をお持ちします。\nTiếp theo, tôi xin phép mang hành lý giúp ngài.	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
79	最後に	最後に	Cuối cùng	最後に、お名前をお書きになりますか。\nCuối cùng, ngài có muốn viết tên mình vào không ạ?	7	できる日本語初中級 - Dekiru Nihongo Sơ Trung Cấp
